DHI,DNI,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Time
0,0,0,23,960,94.2,114.83,322.20000000000005,2.2,2003-10-10 04:00:00
0,0,0,23,960,95.0,100.8,319.6,2.1,2003-10-10 05:00:00
18,0,18,24,960,93.09,86.83,315.70000000000005,2.0,2003-10-10 06:00:00
105,364,211,25,960,89.77,73.06,310.8,1.7000000000000002,2003-10-10 07:00:00
153,558,435,28,960,80.93,59.67,315.40000000000003,1.7000000000000002,2003-10-10 08:00:00
211,605,624,30,960,73.27,47.05,323.1,1.7000000000000002,2003-10-10 09:00:00
198,725,785,31,960,66.93,36.04,329.6,1.6,2003-10-10 10:00:00
206,752,867,32,960,63.86,28.6,330.8,1.6,2003-10-10 11:00:00
241,707,867,32,960,62.5,27.77,330.1,1.7000000000000002,2003-10-10 12:00:00
228,691,801,32,960,61.870000000000005,34.04,330.5,1.8,2003-10-10 13:00:00
186,683,674,32,960,62.46,44.5,329.90000000000003,1.7000000000000002,2003-10-10 14:00:00
161,590,483,31,960,64.5,56.88,329.8,1.4,2003-10-10 15:00:00
151,280,247,30,960,64.85,70.14,328.6,1.3,2003-10-10 16:00:00
33,0,33,29,960,70.98,83.86,326.5,1.2000000000000002,2003-10-10 17:00:00
0,0,0,28,960,73.71000000000001,97.8,313.20000000000005,1.0,2003-10-10 18:00:00
0,0,0,28,960,75.65,111.84,295.90000000000003,0.9,2003-10-10 19:00:00
0,0,0,27,960,81.13,125.84,285.1,1.0,2003-10-10 20:00:00
0,0,0,27,960,78.17,139.64,286.3,1.2000000000000002,2003-10-10 21:00:00
0,0,0,27,960,78.94,152.78,291.7,1.5,2003-10-10 22:00:00
0,0,0,26,960,80.55,163.48,296.40000000000003,1.7000000000000002,2003-10-10 23:00:00
0,0,0,26,960,82.06,164.93,301.40000000000003,1.9,2003-10-11 00:00:00
0,0,0,25,960,84.28,155.43,306.6,2.0,2003-10-11 01:00:00
0,0,0,25,960,87.12,142.57,312.40000000000003,2.1,2003-10-11 02:00:00
0,0,0,24,960,90.01,128.87,317.90000000000003,2.3000000000000003,2003-10-11 03:00:00
0,0,0,24,960,92.46,114.89,322.0,2.4000000000000004,2003-10-11 04:00:00
0,0,0,23,960,94.79,100.87,325.90000000000003,2.4000000000000004,2003-10-11 05:00:00
17,0,17,24,970,93.84,86.91,329.5,2.2,2003-10-11 06:00:00
105,366,211,25,970,90.95,73.15,333.20000000000005,1.7000000000000002,2003-10-11 07:00:00
153,560,435,28,970,81.26,59.8,342.3,1.7000000000000002,2003-10-11 08:00:00
181,666,634,30,970,72.58,47.22,351.8,1.6,2003-10-11 09:00:00
198,725,783,31,970,68.67,36.29,356.0,1.3,2003-10-11 10:00:00
206,752,865,31,970,66.49,28.94,358.6,1.3,2003-10-11 11:00:00
207,755,873,31,960,65.65,28.15,358.1,1.3,2003-10-11 12:00:00
201,733,806,31,960,65.26,34.38,355.20000000000005,1.4,2003-10-11 13:00:00
186,683,671,31,960,65.91,44.79,352.6,1.3,2003-10-11 14:00:00
160,589,480,30,960,68.27,57.120000000000005,350.5,1.2000000000000002,2003-10-11 15:00:00
117,418,258,30,960,69.44,70.36,349.40000000000003,1.0,2003-10-11 16:00:00
36,8,37,28,960,74.34,84.06,352.0,0.9,2003-10-11 17:00:00
0,0,0,28,970,85.35000000000001,97.99,351.8,0.7000000000000001,2003-10-11 18:00:00
0,0,0,27,970,90.92,112.02,354.70000000000005,0.5,2003-10-11 19:00:00
0,0,0,27,970,93.35,126.04,355.70000000000005,0.4,2003-10-11 20:00:00
0,0,0,26,970,94.68,139.85,349.40000000000003,0.6000000000000001,2003-10-11 21:00:00
0,0,0,26,970,93.13,153.04,340.90000000000003,0.8,2003-10-11 22:00:00
0,0,0,25,970,89.65,163.84,336.0,0.9,2003-10-11 23:00:00
0,0,0,25,960,86.37,165.26,332.70000000000005,1.1,2003-10-12 00:00:00
0,0,0,25,960,84.31,155.6,330.70000000000005,1.2000000000000002,2003-10-12 01:00:00
0,0,0,24,960,85.18,142.68,330.8,1.0,2003-10-12 02:00:00
0,0,0,24,960,87.78,128.94,332.8,0.8,2003-10-12 03:00:00
0,0,0,24,970,92.96,114.96,336.70000000000005,0.6000000000000001,2003-10-12 04:00:00
0,0,0,23,970,98.6,100.93,339.5,0.4,2003-10-12 05:00:00
14,0,14,24,970,100.0,86.98,336.8,0.2,2003-10-12 06:00:00
104,361,208,25,970,89.60000000000001,73.25,268.0,0.1,2003-10-12 07:00:00
152,555,431,28,970,77.26,59.92,156.70000000000002,0.1,2003-10-12 08:00:00
181,661,629,30,970,67.72,47.4,116.9,0.5,2003-10-12 09:00:00
197,720,776,31,970,64.6,36.53,116.2,0.6000000000000001,2003-10-12 10:00:00
206,747,858,31,970,62.9,29.28,103.2,0.5,2003-10-12 11:00:00
206,750,865,32,970,62.27,28.53,78.10000000000001,0.4,2003-10-12 12:00:00
200,728,798,31,970,62.18,34.730000000000004,43.900000000000006,0.3,2003-10-12 13:00:00
185,677,663,31,960,63.48,45.08,17.1,0.3,2003-10-12 14:00:00
159,583,474,31,970,65.88,57.370000000000005,358.1,0.3,2003-10-12 15:00:00
143,210,213,29,970,78.64,70.58,357.40000000000003,0.3,2003-10-12 16:00:00
31,0,31,27,970,83.35000000000001,84.26,357.8,0.4,2003-10-12 17:00:00
0,0,0,28,970,92.18,98.18,340.90000000000003,0.4,2003-10-12 18:00:00
0,0,0,27,970,88.73,112.21,332.6,0.5,2003-10-12 19:00:00
0,0,0,27,970,92.21,126.22,328.40000000000003,0.5,2003-10-12 20:00:00
0,0,0,26,970,90.31,140.06,329.3,0.4,2003-10-12 21:00:00
0,0,0,26,970,92.94,153.3,334.90000000000003,0.4,2003-10-12 22:00:00
0,0,0,25,970,92.22,164.19,343.40000000000003,0.4,2003-10-12 23:00:00
0,0,0,25,970,94.59,165.58,353.5,0.4,2003-10-13 00:00:00
0,0,0,24,970,94.36,155.77,7.2,0.4,2003-10-13 01:00:00
0,0,0,24,970,93.42,142.78,7.300000000000001,0.5,2003-10-13 02:00:00
0,0,0,24,970,91.23,129.02,4.6000000000000005,0.6000000000000001,2003-10-13 03:00:00
0,0,0,23,970,90.48,115.03,3.1,0.7000000000000001,2003-10-13 04:00:00
0,0,0,23,970,88.7,101.0,4.1000000000000005,0.7000000000000001,2003-10-13 05:00:00
16,0,16,24,970,87.93,87.06,9.5,0.7000000000000001,2003-10-13 06:00:00
104,360,207,25,970,82.97,73.35000000000001,17.400000000000002,0.5,2003-10-13 07:00:00
152,554,429,28,970,76.3,60.05,51.900000000000006,0.4,2003-10-13 08:00:00
181,660,626,30,970,68.67,47.57,81.60000000000001,0.6000000000000001,2003-10-13 09:00:00
197,719,773,31,970,66.73,36.78,86.30000000000001,0.5,2003-10-13 10:00:00
205,745,854,31,970,66.25,29.62,75.3,0.4,2003-10-13 11:00:00
206,747,861,31,970,66.69,28.91,47.7,0.4,2003-10-13 12:00:00
199,725,793,31,970,67.24,35.07,36.8,0.5,2003-10-13 13:00:00
184,673,657,30,970,68.45,45.36,30.700000000000003,0.6000000000000001,2003-10-13 14:00:00
158,577,468,30,970,69.57000000000001,57.61,11.9,0.6000000000000001,2003-10-13 15:00:00
115,405,248,29,970,76.13,70.79,359.3,0.6000000000000001,2003-10-13 16:00:00
34,9,35,27,970,86.04,84.45,350.1,0.5,2003-10-13 17:00:00
0,0,0,27,970,94.62,98.36,297.90000000000003,0.5,2003-10-13 18:00:00
0,0,0,27,970,88.55,112.39,269.2,0.9,2003-10-13 19:00:00
0,0,0,26,970,81.46000000000001,126.41,264.0,1.1,2003-10-13 20:00:00
0,0,0,26,970,81.22,140.27,267.8,1.2000000000000002,2003-10-13 21:00:00
0,0,0,25,970,82.62,153.55,276.1,1.2000000000000002,2003-10-13 22:00:00
0,0,0,25,970,84.06,164.54,286.8,1.1,2003-10-13 23:00:00
0,0,0,25,970,85.57000000000001,165.9,298.40000000000003,1.0,2003-10-14 00:00:00
0,0,0,24,970,86.74,155.93,306.0,1.0,2003-10-14 01:00:00
0,0,0,24,970,87.32000000000001,142.88,304.7,1.0,2003-10-14 02:00:00
0,0,0,24,970,88.05,129.09,303.90000000000003,1.2000000000000002,2003-10-14 03:00:00
0,0,0,24,970,88.9,115.09,308.40000000000003,1.3,2003-10-14 04:00:00
0,0,0,23,970,89.75,101.07,317.0,1.4,2003-10-14 05:00:00
12,0,12,24,970,90.13,87.14,326.3,1.5,2003-10-14 06:00:00
103,356,205,25,970,89.86,73.45,336.0,1.4,2003-10-14 07:00:00
152,551,426,27,970,84.0,60.18,357.6,1.3,2003-10-14 08:00:00
180,658,623,29,970,75.83,47.75,16.6,1.5,2003-10-14 09:00:00
197,717,770,30,970,71.49,37.04,26.8,1.6,2003-10-14 10:00:00
205,744,851,30,970,70.14,29.96,30.700000000000003,1.7000000000000002,2003-10-14 11:00:00
206,747,858,30,970,70.35000000000001,29.29,27.8,1.7000000000000002,2003-10-14 12:00:00
199,725,791,30,970,70.71000000000001,35.4,22.3,1.6,2003-10-14 13:00:00
279,460,601,30,970,72.07000000000001,45.64,18.9,1.5,2003-10-14 14:00:00
158,578,466,29,970,71.58,57.85,20.0,1.4,2003-10-14 15:00:00
145,291,240,28,970,70.82000000000001,71.0,23.9,1.3,2003-10-14 16:00:00
29,0,29,27,970,76.42,84.64,35.800000000000004,1.0,2003-10-14 17:00:00
0,0,0,27,970,79.09,98.55,54.8,0.9,2003-10-14 18:00:00
0,0,0,26,970,80.98,112.57,72.7,1.0,2003-10-14 19:00:00
0,0,0,26,970,81.3,126.59,83.2,1.2000000000000002,2003-10-14 20:00:00
0,0,0,25,970,82.41,140.47,88.5,1.4,2003-10-14 21:00:00
0,0,0,25,970,85.08,153.79,91.5,1.5,2003-10-14 22:00:00
0,0,0,24,970,87.96000000000001,164.88,92.6,1.6,2003-10-14 23:00:00
0,0,0,24,970,90.9,166.21,90.3,1.6,2003-10-15 00:00:00
0,0,0,23,970,93.64,156.09,84.30000000000001,1.6,2003-10-15 01:00:00
0,0,0,23,970,96.13,142.97,75.60000000000001,1.5,2003-10-15 02:00:00
0,0,0,22,970,97.88,129.16,66.4,1.6,2003-10-15 03:00:00
0,0,0,22,970,99.51,115.16,59.8,1.7000000000000002,2003-10-15 04:00:00
0,0,0,21,970,100.0,101.14,57.8,1.9,2003-10-15 05:00:00
14,0,14,22,970,100.0,87.23,60.3,2.0,2003-10-15 06:00:00
104,354,205,23,970,96.88,73.55,64.9,1.9,2003-10-15 07:00:00
154,573,438,25,970,87.79,60.32,68.9,2.0,2003-10-15 08:00:00
184,684,642,27,970,68.64,47.93,70.0,2.4000000000000004,2003-10-15 09:00:00
201,746,795,29,970,60.23,37.29,70.2,2.4000000000000004,2003-10-15 10:00:00
209,775,879,30,970,55.4,30.3,69.5,2.2,2003-10-15 11:00:00
210,778,886,30,970,52.86,29.67,64.7,1.9,2003-10-15 12:00:00
203,755,817,30,970,51.95,35.74,57.1,1.7000000000000002,2003-10-15 13:00:00
188,702,676,30,970,52.45,45.93,48.5,1.6,2003-10-15 14:00:00
171,578,477,29,970,54.77,58.09,43.1,1.6,2003-10-15 15:00:00
142,307,241,28,970,58.23,71.21000000000001,43.0,1.5,2003-10-15 16:00:00
23,0,23,26,970,62.0,84.84,45.6,1.6,2003-10-15 17:00:00
0,0,0,25,970,66.67,98.72,50.900000000000006,1.6,2003-10-15 18:00:00
0,0,0,24,970,67.73,112.74,55.7,1.5,2003-10-15 19:00:00
0,0,0,23,970,68.89,126.77,60.7,1.4,2003-10-15 20:00:00
0,0,0,23,970,70.24,140.66,64.2,1.3,2003-10-15 21:00:00
0,0,0,22,970,71.52,154.03,65.8,1.1,2003-10-15 22:00:00
0,0,0,21,970,73.57000000000001,165.22,63.900000000000006,0.9,2003-10-15 23:00:00
0,0,0,21,970,77.85000000000001,166.52,54.8,0.7000000000000001,2003-10-16 00:00:00
0,0,0,20,970,84.92,156.25,39.5,0.7000000000000001,2003-10-16 01:00:00
0,0,0,20,970,81.93,143.07,28.4,0.8,2003-10-16 02:00:00
0,0,0,19,970,81.5,129.24,26.5,1.0,2003-10-16 03:00:00
0,0,0,19,970,82.13,115.23,28.9,1.2000000000000002,2003-10-16 04:00:00
0,0,0,19,970,83.73,101.21,32.7,1.4,2003-10-16 05:00:00
13,0,13,20,970,85.7,87.31,37.6,1.6,2003-10-16 06:00:00
104,350,203,22,970,80.5,73.65,43.3,1.4,2003-10-16 07:00:00
154,570,435,25,970,73.42,60.45,52.2,1.4,2003-10-16 08:00:00
183,677,635,28,970,61.19,48.120000000000005,62.2,1.7000000000000002,2003-10-16 09:00:00
199,735,783,29,970,58.17,37.55,63.1,1.6,2003-10-16 10:00:00
207,761,863,30,970,56.7,30.63,55.900000000000006,1.4,2003-10-16 11:00:00
208,762,868,31,970,55.91,30.04,42.1,1.4,2003-10-16 12:00:00
201,739,799,30,970,55.75,36.07,32.5,1.6,2003-10-16 13:00:00
185,685,660,30,970,56.56,46.2,30.9,1.7000000000000002,2003-10-16 14:00:00
159,586,467,29,970,59.05,58.33,31.8,1.8,2003-10-16 15:00:00
141,299,237,28,970,63.74,71.42,32.300000000000004,1.6,2003-10-16 16:00:00
27,0,27,26,970,68.72,85.02,31.700000000000003,1.5,2003-10-16 17:00:00
0,0,0,25,970,72.60000000000001,98.9,32.9,1.4,2003-10-16 18:00:00
0,0,0,25,970,73.71000000000001,112.91,37.6,1.4,2003-10-16 19:00:00
0,0,0,25,970,74.82000000000001,126.94,39.8,1.3,2003-10-16 20:00:00
0,0,0,24,970,76.43,140.85,39.8,1.3,2003-10-16 21:00:00
0,0,0,24,970,79.66,154.26,38.900000000000006,1.2000000000000002,2003-10-16 22:00:00
0,0,0,23,970,80.60000000000001,165.55,34.9,1.1,2003-10-16 23:00:00
0,0,0,23,970,82.09,166.83,26.9,1.1,2003-10-17 00:00:00
0,0,0,23,970,81.75,156.4,19.0,1.2000000000000002,2003-10-17 01:00:00
0,0,0,23,970,83.09,143.16,13.0,1.3,2003-10-17 02:00:00
0,0,0,23,970,84.36,129.31,8.6,1.4,2003-10-17 03:00:00
0,0,0,22,970,85.5,115.3,6.5,1.4,2003-10-17 04:00:00
0,0,0,22,970,86.48,101.29,8.1,1.5,2003-10-17 05:00:00
10,0,10,23,970,86.49,87.39,13.0,1.4,2003-10-17 06:00:00
101,349,199,24,970,83.56,73.76,20.0,1.1,2003-10-17 07:00:00
150,544,418,27,970,77.62,60.59,48.3,1.1,2003-10-17 08:00:00
179,650,612,28,970,74.64,48.3,67.0,1.1,2003-10-17 09:00:00
195,708,755,29,970,72.93,37.8,69.3,1.1,2003-10-17 10:00:00
203,734,833,29,970,73.08,30.97,71.4,1.1,2003-10-17 11:00:00
302,558,784,29,970,73.86,30.41,74.7,1.2000000000000002,2003-10-17 12:00:00
279,549,721,28,970,75.35000000000001,36.4,76.9,1.3,2003-10-17 13:00:00
280,432,578,28,970,77.76,46.48,82.0,1.4,2003-10-17 14:00:00
155,562,449,28,970,79.67,58.56,86.60000000000001,1.5,2003-10-17 15:00:00
115,371,232,27,970,82.72,71.63,95.7,1.6,2003-10-17 16:00:00
25,0,25,26,970,86.89,85.21000000000001,104.6,1.7000000000000002,2003-10-17 17:00:00
0,0,0,25,970,88.84,99.07,113.1,1.7000000000000002,2003-10-17 18:00:00
0,0,0,25,970,90.36,113.08,120.4,1.7000000000000002,2003-10-17 19:00:00
0,0,0,24,970,92.11,127.11,125.8,1.6,2003-10-17 20:00:00
0,0,0,24,970,93.61,141.03,128.9,1.4,2003-10-17 21:00:00
0,0,0,24,970,94.74,154.48,131.20000000000002,1.2000000000000002,2003-10-17 22:00:00
0,0,0,23,970,95.57,165.88,132.9,1.1,2003-10-17 23:00:00
0,0,0,23,970,96.31,167.14,135.0,0.8,2003-10-18 00:00:00
0,0,0,23,970,97.29,156.55,135.8,0.6000000000000001,2003-10-18 01:00:00
0,0,0,22,970,97.02,143.26,130.4,0.5,2003-10-18 02:00:00
0,0,0,23,970,100.0,129.38,123.2,0.5,2003-10-18 03:00:00
0,0,0,23,970,99.04,115.36,111.7,0.6000000000000001,2003-10-18 04:00:00
0,0,0,23,970,97.97,101.36,102.7,0.8,2003-10-18 05:00:00
11,0,11,23,970,96.98,87.48,98.9,1.0,2003-10-18 06:00:00
101,345,197,24,970,94.89,73.87,96.4,1.2000000000000002,2003-10-18 07:00:00
150,542,415,26,970,89.48,60.73,92.5,1.4,2003-10-18 08:00:00
179,649,609,28,970,82.28,48.49,88.30000000000001,1.5,2003-10-18 09:00:00
195,709,754,29,970,77.39,38.06,85.80000000000001,1.5,2003-10-18 10:00:00
302,598,813,29,970,75.36,31.31,85.30000000000001,1.4,2003-10-18 11:00:00
204,738,838,29,970,74.67,30.78,76.9,1.2000000000000002,2003-10-18 12:00:00
197,715,770,29,960,74.78,36.73,60.2,1.0,2003-10-18 13:00:00
200,627,630,29,960,74.56,46.75,44.7,1.0,2003-10-18 14:00:00
155,563,447,29,960,75.55,58.79,39.0,1.0,2003-10-18 15:00:00
110,384,230,28,960,78.82000000000001,71.83,37.0,1.0,2003-10-18 16:00:00
22,0,22,27,970,81.83,85.39,42.7,1.0,2003-10-18 17:00:00
0,0,0,26,970,82.52,99.24,49.3,1.0,2003-10-18 18:00:00
0,0,0,26,970,83.36,113.24,55.2,0.9,2003-10-18 19:00:00
0,0,0,25,970,86.93,127.28,62.900000000000006,0.8,2003-10-18 20:00:00
0,0,0,25,970,88.77,141.21,67.60000000000001,0.6000000000000001,2003-10-18 21:00:00
0,0,0,25,970,88.65,154.70000000000002,67.60000000000001,0.4,2003-10-18 22:00:00
0,0,0,24,970,87.73,166.21,54.6,0.3,2003-10-18 23:00:00
0,0,0,24,970,88.2,167.43,15.3,0.2,2003-10-19 00:00:00
0,0,0,23,970,89.31,156.70000000000002,346.8,0.4,2003-10-19 01:00:00
0,0,0,23,970,90.13,143.35,349.40000000000003,0.7000000000000001,2003-10-19 02:00:00
0,0,0,23,970,92.19,129.46,356.90000000000003,1.0,2003-10-19 03:00:00
0,0,0,23,970,93.58,115.43,3.0,1.3,2003-10-19 04:00:00
0,0,0,22,970,94.6,101.43,7.300000000000001,1.5,2003-10-19 05:00:00
10,0,10,23,970,93.6,87.57000000000001,10.9,1.7000000000000002,2003-10-19 06:00:00
117,221,179,25,970,90.98,73.98,14.7,1.4,2003-10-19 07:00:00
150,545,415,27,970,82.69,60.870000000000005,23.200000000000003,1.4,2003-10-19 08:00:00
179,653,610,29,970,75.83,48.68,30.5,1.4,2003-10-19 09:00:00
196,712,755,29,970,75.36,38.32,31.5,1.3,2003-10-19 10:00:00
204,740,834,29,970,75.19,31.65,28.0,1.3,2003-10-19 11:00:00
413,113,510,29,970,76.03,31.14,18.4,1.2000000000000002,2003-10-19 12:00:00
380,110,468,29,970,75.92,37.06,11.1,1.3,2003-10-19 13:00:00
245,567,632,29,960,76.41,47.03,3.2,1.3,2003-10-19 14:00:00
156,567,448,29,960,78.05,59.02,0.6000000000000001,1.4,2003-10-19 15:00:00
110,386,230,28,970,81.37,72.03,359.70000000000005,1.4,2003-10-19 16:00:00
14,0,14,27,970,82.66,85.57000000000001,356.8,1.4,2003-10-19 17:00:00
0,0,0,26,970,84.16,99.41,352.8,1.4,2003-10-19 18:00:00
0,0,0,26,970,85.23,113.4,350.5,1.5,2003-10-19 19:00:00
0,0,0,25,970,86.21000000000001,127.44,349.90000000000003,1.6,2003-10-19 20:00:00
0,0,0,25,970,87.62,141.38,349.90000000000003,1.7000000000000002,2003-10-19 21:00:00
0,0,0,24,970,89.41,154.92000000000002,350.3,1.8,2003-10-19 22:00:00
0,0,0,24,970,91.33,166.53,352.0,1.7000000000000002,2003-10-19 23:00:00
0,0,0,24,970,93.03,167.73,354.20000000000005,1.7000000000000002,2003-10-20 00:00:00
0,0,0,23,970,94.24,156.84,356.20000000000005,1.6,2003-10-20 01:00:00
0,0,0,23,970,94.8,143.44,6.2,1.5,2003-10-20 02:00:00
0,0,0,23,970,95.95,129.53,20.4,1.5,2003-10-20 03:00:00
0,0,0,23,970,96.95,115.5,33.800000000000004,1.5,2003-10-20 04:00:00
0,0,0,23,970,97.34,101.51,43.2,1.6,2003-10-20 05:00:00
10,0,10,23,970,96.25,87.66,51.2,1.7000000000000002,2003-10-20 06:00:00
101,348,196,25,970,94.51,74.09,58.6,1.5,2003-10-20 07:00:00
150,548,416,27,970,84.79,61.02,61.0,1.7000000000000002,2003-10-20 08:00:00
179,657,612,29,970,75.49,48.88,59.7,1.8,2003-10-20 09:00:00
196,717,757,30,970,71.73,38.58,57.5,1.7000000000000002,2003-10-20 10:00:00
205,745,837,30,970,71.19,31.98,54.8,1.5,2003-10-20 11:00:00
224,719,838,30,970,70.78,31.51,55.7,1.4,2003-10-20 12:00:00
227,682,769,30,970,71.79,37.38,54.3,1.2000000000000002,2003-10-20 13:00:00
252,490,585,29,960,72.35000000000001,47.3,49.0,1.3,2003-10-20 14:00:00
156,569,447,29,960,74.52,59.25,42.0,1.4,2003-10-20 15:00:00
110,386,228,28,970,77.93,72.22,39.3,1.5,2003-10-20 16:00:00
10,0,10,27,970,82.18,85.74,39.6,1.6,2003-10-20 17:00:00
0,0,0,26,970,83.04,99.57,41.6,1.8,2003-10-20 18:00:00
0,0,0,26,970,84.2,113.55,45.900000000000006,1.9,2003-10-20 19:00:00
0,0,0,25,970,85.43,127.59,51.3,2.0,2003-10-20 20:00:00
0,0,0,25,970,86.71000000000001,141.55,51.6,1.9,2003-10-20 21:00:00
0,0,0,25,970,88.01,155.12,48.5,1.8,2003-10-20 22:00:00
0,0,0,24,970,89.27,166.84,45.1,1.8,2003-10-20 23:00:00
0,0,0,24,970,90.88,168.02,43.1,1.7000000000000002,2003-10-21 00:00:00
0,0,0,23,970,92.13,156.98,42.8,1.7000000000000002,2003-10-21 01:00:00
0,0,0,23,970,93.37,143.53,45.1,1.8,2003-10-21 02:00:00
0,0,0,23,970,94.2,129.6,48.900000000000006,2.0,2003-10-21 03:00:00
0,0,0,23,970,95.25,115.57,52.3,2.1,2003-10-21 04:00:00
0,0,0,23,970,96.28,101.59,55.3,2.1,2003-10-21 05:00:00
7,0,7,23,970,95.74,87.75,57.6,2.0,2003-10-21 06:00:00
96,3,97,24,970,92.98,74.2,59.8,1.8,2003-10-21 07:00:00
225,173,309,26,970,87.79,61.16,61.0,1.7000000000000002,2003-10-21 08:00:00
179,658,611,28,970,78.2,49.07,62.2,1.9,2003-10-21 09:00:00
259,569,703,29,970,72.47,38.84,59.6,1.9,2003-10-21 10:00:00
204,744,833,29,970,70.74,32.32,53.900000000000006,1.8,2003-10-21 11:00:00
205,745,838,29,970,71.18,31.86,47.900000000000006,1.7000000000000002,2003-10-21 12:00:00
198,721,768,29,960,71.77,37.7,40.7,1.6,2003-10-21 13:00:00
290,407,565,29,960,73.31,47.56,32.5,1.6,2003-10-21 14:00:00
155,565,442,28,960,75.79,59.47,26.5,1.6,2003-10-21 15:00:00
109,381,224,28,960,77.59,72.42,23.4,1.7000000000000002,2003-10-21 16:00:00
16,0,16,27,970,80.52,85.91,21.5,1.6,2003-10-21 17:00:00
0,0,0,26,970,81.03,99.73,19.0,1.7000000000000002,2003-10-21 18:00:00
0,0,0,26,970,81.16,113.7,17.0,1.8,2003-10-21 19:00:00
0,0,0,26,970,82.0,127.74,18.8,1.9,2003-10-21 20:00:00
0,0,0,25,970,83.47,141.71,22.1,2.0,2003-10-21 21:00:00
0,0,0,25,970,85.58,155.32,25.200000000000003,2.1,2003-10-21 22:00:00
0,0,0,24,970,87.74,167.14,28.6,2.2,2003-10-21 23:00:00
0,0,0,24,970,90.03,168.3,31.0,2.2,2003-10-22 00:00:00
0,0,0,23,970,92.11,157.11,31.0,2.2,2003-10-22 01:00:00
0,0,0,23,970,94.01,143.61,30.8,2.2,2003-10-22 02:00:00
0,0,0,22,970,95.67,129.67000000000002,30.8,2.2,2003-10-22 03:00:00
0,0,0,22,970,96.37,115.65,31.8,2.2,2003-10-22 04:00:00
0,0,0,22,970,96.39,101.67,34.0,2.2,2003-10-22 05:00:00
8,0,8,22,970,94.94,87.84,37.4,2.2,2003-10-22 06:00:00
112,34,122,23,970,92.43,74.32000000000001,40.6,2.1,2003-10-22 07:00:00
233,79,271,25,970,85.25,61.31,45.400000000000006,2.0,2003-10-22 08:00:00
321,143,415,27,970,73.22,49.27,53.0,2.3000000000000003,2003-10-22 09:00:00
389,132,492,29,970,71.43,39.11,58.5,2.4000000000000004,2003-10-22 10:00:00
410,134,523,29,970,72.22,32.65,60.7,2.2,2003-10-22 11:00:00
382,371,696,29,970,74.10000000000001,32.22,63.0,1.9,2003-10-22 12:00:00
366,344,638,29,970,76.04,38.02,64.5,1.8,2003-10-22 13:00:00
175,8,181,28,970,77.74,47.83,63.8,1.7000000000000002,2003-10-22 14:00:00
237,193,335,28,970,80.72,59.69,65.3,1.8,2003-10-22 15:00:00
107,368,217,27,970,85.44,72.61,69.9,1.8,2003-10-22 16:00:00
23,0,23,26,970,89.66,86.08,74.9,1.9,2003-10-22 17:00:00
0,0,0,25,970,92.01,99.88,80.30000000000001,2.1,2003-10-22 18:00:00
0,0,0,25,970,94.1,113.85,84.4,2.3000000000000003,2003-10-22 19:00:00
0,0,0,24,970,95.89,127.88,88.7,2.4000000000000004,2003-10-22 20:00:00
0,0,0,24,970,97.56,141.87,91.6,2.4000000000000004,2003-10-22 21:00:00
0,0,0,24,970,98.48,155.51,92.9,2.4000000000000004,2003-10-22 22:00:00
0,0,0,24,970,98.75,167.44,92.8,2.3000000000000003,2003-10-22 23:00:00
0,0,0,24,970,98.02,168.59,90.9,2.0,2003-10-23 00:00:00
0,0,0,24,970,97.17,157.25,86.7,1.8,2003-10-23 01:00:00
0,0,0,23,970,97.71,143.70000000000002,80.60000000000001,1.6,2003-10-23 02:00:00
0,0,0,23,970,97.77,129.75,72.0,1.4,2003-10-23 03:00:00
0,0,0,23,970,97.68,115.72,60.900000000000006,1.2000000000000002,2003-10-23 04:00:00
0,0,0,23,970,97.79,101.75,50.2,1.2000000000000002,2003-10-23 05:00:00
7,0,7,23,970,97.46,87.94,42.900000000000006,1.2000000000000002,2003-10-23 06:00:00
69,0,69,24,970,96.37,74.43,39.900000000000006,1.2000000000000002,2003-10-23 07:00:00
148,534,404,25,970,90.75,61.46,47.8,1.5,2003-10-23 08:00:00
177,643,596,27,970,84.69,49.47,54.3,1.8,2003-10-23 09:00:00
194,703,738,28,970,79.02,39.37,56.5,2.0,2003-10-23 10:00:00
202,730,815,29,970,77.34,32.99,52.7,2.1,2003-10-23 11:00:00
290,577,777,29,970,77.07000000000001,32.57,48.900000000000006,2.2,2003-10-23 12:00:00
294,532,712,28,970,77.35000000000001,38.33,44.1,2.3000000000000003,2003-10-23 13:00:00
276,56,314,28,960,78.97,48.09,41.8,2.5,2003-10-23 14:00:00
165,4,168,27,960,81.75,59.91,42.3,2.6,2003-10-23 15:00:00
146,183,201,26,970,86.61,72.79,45.8,2.4000000000000004,2003-10-23 16:00:00
15,0,15,25,970,90.24,86.25,50.0,2.4000000000000004,2003-10-23 17:00:00
0,0,0,25,970,92.43,100.03,53.0,2.5,2003-10-23 18:00:00
0,0,0,24,970,94.06,113.99,55.2,2.5,2003-10-23 19:00:00
0,0,0,24,970,95.72,128.02,58.6,2.4000000000000004,2003-10-23 20:00:00
0,0,0,24,970,97.25,142.01,59.7,2.3000000000000003,2003-10-23 21:00:00
0,0,0,23,970,98.59,155.69,57.5,2.2,2003-10-23 22:00:00
0,0,0,23,970,99.36,167.74,53.5,2.1,2003-10-23 23:00:00
0,0,0,23,970,99.72,168.86,48.400000000000006,2.0,2003-10-24 00:00:00
